epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,epoch_loss_boundary,epoch_loss_distance,lr,batch_size,amp,epoch_time_sec
69,0.19183130145949476,0.12196376525303897,0.06841602307908676,0.0,0.014515129383653402,3.125e-05,2,true,6.6944
70,0.19758833594181957,0.12746748130987673,0.06865816081271452,0.0,0.014626940260367358,3.125e-05,2,true,7.0006
71,0.1883513594374937,0.12032737802056705,0.06656052435145658,0.0,0.01463456466958365,3.125e-05,2,true,6.7169
72,0.2014090232551098,0.13110453832675428,0.06882184568573446,0.0,0.014826375867842752,3.125e-05,2,true,6.8746
73,0.1972495405112996,0.12595730757012086,0.06984127882648916,0.0,0.014509531025610426,3.125e-05,2,true,6.9604
74,0.19117143772104206,0.12142866981380127,0.06826253761263455,0.0,0.014802309835110517,3.125e-05,2,true,6.601
75,0.1835999727687415,0.11698709494050812,0.06510867090786204,0.0,0.015042075312093776,1.5625e-05,2,true,6.6971
76,0.18829979616052964,0.12079495651757016,0.06604517996311188,0.0,0.014596593730589923,1.5625e-05,2,true,6.7725
77,0.19520673024303772,0.12501306700355866,0.06873043758027694,0.0,0.014632251798449195,1.5625e-05,2,true,26.7878
78,0.19388917548691526,0.12477805651724339,0.06765452903859756,0.0,0.014565880013191524,1.5625e-05,2,true,7.0554
79,0.1866650587933905,0.11810481504482381,0.06710594717194052,0.0,0.014542955014964236,1.5625e-05,2,true,6.7236
80,0.19133604756172964,0.12339033087825074,0.06648286125239204,0.0,0.014628565048470217,1.5625e-05,2,true,6.7613
81,0.19303120826097095,0.12501929546980298,0.06657756689716787,0.0,0.014343449955477434,1.5625e-05,2,true,6.5453
82,0.1893948526943431,0.12110612946836387,0.06683831968728234,0.0,0.014504009241457371,1.5625e-05,2,true,6.6599
83,0.19961449065629175,0.12843045449870474,0.06974876277586993,0.0,0.014352737734203829,7.8125e-06,2,true,6.8688
84,0.20011160040602965,0.1283832402790294,0.0702965811771505,0.0,0.014317794908385943,7.8125e-06,2,true,6.5938
85,0.20434564834131913,0.13271037642570102,0.07023028415792129,0.0,0.014049888835014665,7.8125e-06,2,true,6.5049
86,0.18450651624623468,0.11671098650378339,0.06637846722322352,0.0,0.014170621603946476,7.8125e-06,2,true,6.6006
87,0.20344765418592622,0.13331197903436773,0.06868390125386856,0.0,0.014517719268470126,7.8125e-06,2,true,7.1259
88,0.19081653610748403,0.12256848001304795,0.06674244649270002,0.0,0.015056100386359236,7.8125e-06,2,true,6.5481
89,0.19962008056395195,0.12773488505798228,0.07045734717565424,0.0,0.014278462184045245,3.90625e-06,2,true,6.7595
90,0.19040998334393783,0.1216341631815714,0.06730575596584994,0.0,0.014700647758539109,3.90625e-06,2,true,6.5915
91,0.18496004623525283,0.1174930973964579,0.06599674417692072,0.0,0.014702019761042559,3.90625e-06,2,true,6.8644
92,0.18720150673214128,0.11900893664535354,0.06672246754169464,0.0,0.014701016507494976,3.90625e-06,2,true,6.4468
93,0.19271241807762315,0.1241049810367472,0.067110216792892,0.0,0.014972194590989281,3.90625e-06,2,true,6.479
94,0.18468477664624944,0.1190016887643758,0.06419537435559665,0.0,0.014877150369369808,3.90625e-06,2,true,6.7599
95,0.20130450212780168,0.1307062701705624,0.06916972907150493,0.0,0.014285044895265908,1.953125e-06,2,true,6.6302
96,0.19230498592643178,0.12250275942770873,0.06837458820904002,0.0,0.014276371529216276,1.953125e-06,2,true,6.4683
