epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,epoch_loss_boundary,epoch_loss_distance,lr,batch_size,amp,epoch_time_sec
28,0.5632287342758739,0.37091778744669524,0.19231094682917876,0.0,0.0,0.0005,2,true,7.0675
29,0.5008436765740899,0.32696138147045584,0.173882295980173,0.0,0.0,0.0005,2,true,6.8952
30,0.5625836156746921,0.36700095543090033,0.1955826668178334,0.0,0.0,0.0005,2,true,6.9331
31,0.5322037067483453,0.34488968594985847,0.18731402298983404,0.0,0.0,0.0005,2,true,6.8313
32,0.5366815389955745,0.3513089659459451,0.1853725708582822,0.0,0.0,0.0005,2,true,23.9884
33,0.511231013080653,0.3376730443800197,0.17355797045371113,0.0,0.0,0.0005,2,true,6.8606
34,0.5252160675385419,0.34456463333438425,0.18065143420415766,0.0,0.0,0.0005,2,true,6.9569
35,0.4668277992921717,0.30145591672729044,0.16537188168834238,0.0,0.0,0.0005,2,true,6.8875
36,0.49587857767063026,0.3267124365357792,0.16916614069658167,0.0,0.0,0.0005,2,true,11.0372
37,0.4517573175184867,0.2948836118859403,0.15687370475600748,0.0,0.0,0.0005,2,true,6.9471
38,0.47469428181648254,0.3092382239068256,0.16545605834792643,0.0,0.0,0.0005,2,true,6.8727
39,0.47328731067040386,0.30985274779445987,0.1634345598080579,0.0,0.0,0.0005,2,true,6.9909
40,0.4488753764068379,0.2962251546628335,0.15265022218227386,0.0,0.0,0.0005,2,true,6.8595
41,0.4699091227615581,0.30923078910392876,0.1606783340958988,0.0,0.0,0.0005,2,true,11.8863
42,0.4727541975238744,0.30482905796345544,0.1679251378073412,0.0,0.0,0.0005,2,true,7.1942
43,0.44356730098233504,0.29058516069370155,0.15298214291825013,0.0,0.0,0.0005,2,true,6.9446
44,0.4733783164445092,0.31243475263609605,0.16094356161706588,0.0,0.0,0.0005,2,true,7.2063
45,0.46928127372966094,0.3122979608528754,0.15698331243851604,0.0,0.0,0.0005,2,true,7.1584
46,0.4576150994090473,0.2995750785750501,0.1580400212722666,0.0,0.0,0.0005,2,true,6.9535
47,0.4437551437055363,0.29013580259154825,0.1536193384843714,0.0,0.0,0.0005,2,true,7.2049
48,0.41784965772839155,0.2725817232447512,0.14526793273056254,0.0,0.0,0.0005,2,true,6.9429
49,0.45874876397497516,0.30479395258076053,0.15395481270902298,0.0,0.0,0.0005,2,true,7.0279
50,0.47326238278080435,0.3083987542811562,0.16486363025272593,0.0,0.0,0.0005,2,true,6.9023
51,0.44149308388724046,0.29303838685154915,0.1484546959400177,0.0,0.0,0.0005,2,true,6.9337
52,0.42130960436428294,0.2710491061648902,0.15026049841852748,0.0,0.0,0.00025,2,true,6.8191
53,0.3879579757066334,0.25059095813947563,0.1373670153758105,0.0,0.0,0.00025,2,true,6.8285
54,0.36791203872245903,0.2407042721615118,0.12720776393133051,0.0,0.0,0.00025,2,true,6.9549
55,0.3942675463416997,0.2560151903068318,0.1382523617323707,0.0,0.0,0.00025,2,true,7.1268
56,0.37236537389895497,0.24270878293934992,0.12965659008306615,0.0,0.0,0.00025,2,true,7.1287
57,0.376347934060237,0.24703543019645355,0.12931250298724456,0.0,0.0,0.00025,2,true,7.4688
58,0.36701880833681894,0.23959744064246907,0.12742136681781097,0.0,0.0,0.00025,2,true,7.0449
59,0.3686991785379017,0.2386599402217304,0.13003924138405742,0.0,0.0,0.000125,2,true,6.9528
60,0.36034603110131097,0.2381269644726725,0.12221906377988703,0.0,0.0,0.000125,2,true,9.8555
61,0.3530850419226815,0.226345337489072,0.12673970355707057,0.0,0.0,0.000125,2,true,6.8883
62,0.3477008281385197,0.23068514948382096,0.11701567733989042,0.0,0.0,0.000125,2,true,7.2762
63,0.36212460258427787,0.23545552702511058,0.12666907731224508,0.0,0.0,0.000125,2,true,7.0279
64,0.3488325884237009,0.2283984974903219,0.12043409137164846,0.0,0.0,0.000125,2,true,9.5663
65,0.3377019855029443,0.2198356431634987,0.11786634431165807,0.0,0.0,6.25e-05,2,true,7.0098
66,0.31737179221475825,0.2070040812387186,0.11036771185257856,0.0,0.0,6.25e-05,2,true,7.2125
67,0.3209059461951256,0.20846817576709917,0.11243777064716115,0.0,0.0,6.25e-05,2,true,6.9713
68,0.33874714812811685,0.22111041076919613,0.11763673670151654,0.0,0.0,6.25e-05,2,true,7.1388
69,0.3185875604257864,0.20450999565860806,0.11407756367150475,0.0,0.0,6.25e-05,2,true,23.9214
70,0.3337593749165535,0.22012269694138975,0.1136366803856457,0.0,0.0,6.25e-05,2,true,19.3643
71,0.3111032243160641,0.20305631309747696,0.10804691121858709,0.0,0.0,3.125e-05,2,true,6.9676
72,0.32803429969969916,0.2187860868871212,0.10924821478479049,0.0,0.0,3.125e-05,2,true,7.0832
