epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,epoch_loss_boundary,epoch_loss_distance,lr,batch_size,amp,epoch_time_sec
27,0.2699863336542073,0.1702913729583516,0.09969496201066409,0.0,0.0,0.00025,2,true,7.4031
28,0.2673826511291897,0.17118769292445743,0.09619495623251971,0.0,0.0,0.00025,2,true,7.834
29,0.26410748546614365,0.1686354229117141,0.09547206233529483,0.0,0.0,0.00025,2,true,7.5538
30,0.258608097977498,0.16611215077778874,0.09249594719970927,0.0,0.0,0.00025,2,true,7.3788
31,0.2589312572689617,0.16464225509587457,0.09428900217308718,0.0,0.0,0.00025,2,true,7.6831
32,0.3013993900488405,0.1950611903825227,0.10633820120026083,0.0,0.0,0.00025,2,true,7.655
33,0.2684883260551621,0.1724794250639046,0.09600890208693112,0.0,0.0,0.00025,2,true,7.4536
34,0.25152361217667074,0.16121123117559097,0.09031238012454089,0.0,0.0,0.00025,2,true,7.3445
35,0.26459090017220555,0.1714437860338127,0.09314711391925812,0.0,0.0,0.00025,2,true,7.8176
36,0.27321409609387903,0.1767075364204014,0.0965065614265554,0.0,0.0,0.00025,2,true,7.566
37,0.2672303435118759,0.1748246620683109,0.09240567947135252,0.0,0.0,0.00025,2,true,7.4269
38,0.24665106613846385,0.1593298491309671,0.08732121569268844,0.0,0.0,0.00025,2,true,7.7
39,0.2450699245228487,0.15934470273992596,0.08572522156378802,0.0,0.0,0.00025,2,true,7.6592
40,0.2248109675505582,0.14287072946043575,0.08194023809012245,0.0,0.0,0.00025,2,true,7.4792
41,0.2542242210577516,0.16852175159489408,0.08570246749064502,0.0,0.0,0.00025,2,true,7.8237
42,0.24271324364578023,0.15876676953014204,0.0839464743347729,0.0,0.0,0.00025,2,true,7.378
43,0.240512801662964,0.15365537781925762,0.08685742143322439,0.0,0.0,0.00025,2,true,7.4982
44,0.2587653483976336,0.1687481451560469,0.09001720302245196,0.0,0.0,0.00025,2,true,7.4811
45,0.23774975275292115,0.1551769220215433,0.0825728318270515,0.0,0.0,0.00025,2,true,7.4901
46,0.2421741222634035,0.15605254789047382,0.0861215731676887,0.0,0.0,0.00025,2,true,7.5513
47,0.23910722224151387,0.15477050555979505,0.0843367182156619,0.0,0.0,0.00025,2,true,7.5397
48,0.2263876975459211,0.14621149726650295,0.08017619918374454,0.0,0.0,0.00025,2,true,7.2668
49,0.243591568487532,0.1590105198761996,0.08458104729652405,0.0,0.0,0.00025,2,true,7.3298
50,0.2364787831902504,0.15618346916402087,0.0802953138070948,0.0,0.0,0.00025,2,true,7.7795
51,0.22882484776132248,0.14642028598224416,0.0824045635321561,0.0,0.0,0.00025,2,true,7.5356
52,0.2226640108753653,0.14344112509313753,0.07922288424828473,0.0,0.0,0.00025,2,true,7.6427
53,0.2340955111910315,0.15166575439712582,0.08242975701304044,0.0,0.0,0.00025,2,true,7.3235
54,0.2095025503898368,0.13477432004669132,0.07472823121968437,0.0,0.0,0.000125,2,true,7.3681
55,0.21341457546633832,0.13666832249830752,0.07674625252976137,0.0,0.0,0.000125,2,true,7.7678
56,0.21377000344150207,0.1403634138405323,0.07340658938183504,0.0,0.0,0.000125,2,true,7.4663
57,0.20882300835321932,0.13531627681325464,0.07350673132082995,0.0,0.0,0.000125,2,true,7.4348
58,0.19758805347716107,0.12846245835809147,0.06912559446166544,0.0,0.0,0.000125,2,true,7.7783
59,0.20481969854410956,0.13032332632471533,0.07449637178112478,0.0,0.0,0.000125,2,true,7.5985
60,0.1972087332431008,0.12766550525146372,0.06954322667682872,0.0,0.0,0.000125,2,true,7.4467
61,0.1977435435880633,0.1288183105780798,0.06892523344825296,0.0,0.0,0.000125,2,true,7.5213
62,0.19406864441492977,0.12467273006982663,0.06939591555034413,0.0,0.0,0.000125,2,true,7.6178
63,0.2009600265061154,0.13070139453253327,0.07025863142574534,0.0,0.0,0.000125,2,true,7.7726
64,0.22540715643588236,0.147505028940299,0.0779021268381792,0.0,0.0,0.000125,2,true,7.3992
65,0.1852480006568572,0.1200153393780484,0.06523266171707827,0.0,0.0,0.000125,2,true,7.3525
66,0.18683507052414558,0.11898231966530576,0.06785275129710927,0.0,0.0,0.000125,2,true,7.2964
67,0.1924676161040278,0.12402732648393687,0.06844029005836039,0.0,0.0,0.000125,2,true,7.5865
68,0.193299092571525,0.12563007105799281,0.06766902085612803,0.0,0.0,0.000125,2,true,7.5822
69,0.1799429381156669,0.11506615469560903,0.06487678517313565,0.0,0.0,6.25e-05,2,true,7.5077
70,0.18306507520815907,0.11867891471175586,0.06438616093467264,0.0,0.0,6.25e-05,2,true,7.4978
71,0.17193529689136675,0.11000562338706325,0.06192967383300557,0.0,0.0,6.25e-05,2,true,7.3431
72,0.17929214830784237,0.115806773524074,0.06348537434549893,0.0,0.0,6.25e-05,2,true,7.39
73,0.19045201228821979,0.1250875289825832,0.0653644826482324,0.0,0.0,6.25e-05,2,true,7.4235
74,0.17873934809775913,0.11509027003365405,0.06364907850237454,0.0,0.0,6.25e-05,2,true,7.4936
75,0.17464558714452913,0.11288978071773753,0.06175580796073465,0.0,0.0,3.125e-05,2,true,7.3069
76,0.1755864824004033,0.1120618571910788,0.06352462575716131,0.0,0.0,3.125e-05,2,true,7.7063
77,0.171151179162895,0.11035008465542513,0.0608010949457393,0.0,0.0,3.125e-05,2,true,7.5741
78,0.178062096457271,0.11523758762461297,0.06282450872309067,0.0,0.0,3.125e-05,2,true,7.5635
79,0.17708569195340662,0.11559026052846628,0.06149543120580561,0.0,0.0,3.125e-05,2,true,7.4225
80,0.18128258975989678,0.11900308070813909,0.06227950927089242,0.0,0.0,3.125e-05,2,true,7.5221
81,0.17934245638111057,0.11490514874458313,0.06443730697912328,0.0,0.0,1.5625e-05,2,true,7.6006
82,0.17530135810375214,0.11340147519812864,0.061899883782162386,0.0,0.0,1.5625e-05,2,true,7.6811
