epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,epoch_loss_boundary,epoch_loss_distance,lr,batch_size,amp,epoch_time_sec
62,0.31219570820822434,0.20488104377599323,0.10731466728098252,0.0,0.0,0.000125,2,true,19.8217
63,0.30375855153097825,0.19606923333862247,0.1076893184114905,0.0,0.0,0.000125,2,true,6.8103
64,0.2975641011315234,0.19607041907661102,0.10149368117837344,0.0,0.0,6.25e-05,2,true,7.0699
65,0.3001689490150003,0.19544363131417947,0.10472531704341664,0.0,0.0,6.25e-05,2,true,6.7816
66,0.3009161918478854,0.19535966896835497,0.10555652134558734,0.0,0.0,6.25e-05,2,true,6.8163
67,0.304673478445586,0.2006992629783995,0.10397421437151291,0.0,0.0,6.25e-05,2,true,6.943
68,0.2877386120312354,0.1868624106487807,0.10087620160158943,0.0,0.0,6.25e-05,2,true,22.7089
69,0.2728990684537327,0.1753257394713514,0.09757332942065071,0.0,0.0,6.25e-05,2,true,6.7142
70,0.29524632368017645,0.19127208608038285,0.10397423716152415,0.0,0.0,3.125e-05,2,true,6.9082
71,0.3020055911996785,0.19843456412062926,0.10357102576424093,0.0,0.0,3.125e-05,2,true,9.0918
72,0.28547966348774295,0.1858987602240899,0.09958090326365303,0.0,0.0,3.125e-05,2,true,6.9885
73,0.29212048211518454,0.1899211036370081,0.10219937825904173,0.0,0.0,3.125e-05,2,true,6.9959
74,0.29467981308698654,0.19465188791646676,0.10002792144522947,0.0,0.0,3.125e-05,2,true,6.9941
75,0.27699798038777185,0.17973176214624853,0.09726621561190661,0.0,0.0,3.125e-05,2,true,6.9253
76,0.27899983656757016,0.18030642060672536,0.09869341639911428,0.0,0.0,1.5625e-05,2,true,6.7305
77,0.28600653743042664,0.18663470162188306,0.09937183646594777,0.0,0.0,1.5625e-05,2,true,6.7662
